6c1f579f-d918-4919-9c89-d4e921a9296f	beatles	greatest_hits	141,197,197,141,1,141,11,3557,197,141,141,197,197,141,1,141,11,3557,197,141,141,57,281,197,141,197,197,141,141,11,3557,197,141,197,141,141,197,197,141,141,57,281,197,141,197,197,141,1,141,11,3557,197,141,197,141,197,281,197,1,
457bea49-cd28-48f4-a635-5fb333ef8c0f	beatles	greatest_hits	57,141,263,3641,141,141,197,141,57,141,263,3445,141,197,141,57,141,263,3445,263,3641,141,141,197,141,57,141,263,3445,263,3641,141,141,197,141,57,141,263,3445,263,3445,263,3445,
f4761dbd-8754-4ee5-a529-1472125a591e	beatles	greatest_hits	141,1,141,197,85,57,57,141,141,197,141,263,3567,3585,197,141,57,141,141,57,141,141,197,85,57,57,141,141,197,141,263,3567,3585,197,141,57,141,1,141,57,141,141,57,141,141,57,141,141,57,141,141,197,85,57,57,141,141,197,141,263,3567,3585,197,141,57,141,141,57,141,141,57,141,85,141,309,141,
014ba359-19ae-45a9-9175-b7a390808d92	beatles	greatest_hits	169,29,141,169,29,141,169,29,1,197,141,1,67,3641,197,67,3641,29,1,57,57,1,67,3641,197,67,3641,29,1,57,57,141,197,141,197,141,197,1,197,141,1,67,3641,197,67,3641,29,1,57,57,141,197,141,197,141,197,1,197,141,1,67,3641,197,67,3641,29,1,57,57,225,57,57,225,57,57,
e562c28c-33f0-47e5-9b00-558b474b6988	beatles	greatest_hits	263,3445,263,3445,263,3585,197,141,197,263,3511,3641,263,3585,57,141,263,3445,263,3585,197,141,197,263,3511,3641,263,3585,57,141,263,3445,263,3585,57,141,1,141,57,141,263,3511,3641,263,3585,57,1,141,263,3445,263,3445,263,
e3f065ca-dbcf-4e73-b8f1-065aaadbe2de	beatles	greatest_hits	3511,3567,3445,281,169,141,123,3679,3679,3501,141,123,3679,3679,3501,141,123,3679,3679,3539,3473,123,3679,3679,3501,141,123,3679,3679,3501,281,57,67,3511,3501,141,123,3669,319,3501,141,123,3679,3679,3501,141,123,3679,3679,3539,3473,123,3679,3679,3501,141,123,3679,3679,3501,281,57,67,3511,3501,281,263,3567,3651,3641,263,3567,3651,3567,3501,141,123,3679,3679,3501,141,123,3679,3679,3501,141,123,3679,3679,3539,3473,123,3679,3679,3501,141,123,3679,3679,3501,281,57,67,3511,3501,67,3511,3501,67,3511,3501,
5a9c19b4-f796-458b-8cb3-4d9d6e877ac1	beatles	greatest_hits	141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,281,57,141,141,57,281,57,141,141,57,281,57,141,141,57,281,57,1,1,1,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,1,141,1,
bb1ef52d-bf03-44b6-951b-8cd0281ab7b4	beatles	greatest_hits	3511,3501,141,263,3585,263,3585,253,207,3501,141,263,3585,57,141,67,3501,141,263,3585,263,3585,253,207,3501,141,263,3585,57,141,263,3669,113,263,3669,113,141,197,67,3501,141,67,3501,141,263,3371,3371,3585,263,3585,253,207,3501,141,263,3585,57,141,263,3669,113,263,3669,113,263,3445,263,3445,
9a81f368-688a-4d7c-b8c3-a59b0048e361	beatles	greatest_hits	29,39,3501,141,29,39,3501,141,29,39,3455,3557,123,3679,3679,3501,141,67,3501,141,29,39,3455,3557,123,3679,3679,3501,141,1,141,11,3557,253,151,3371,3361,141,1,141,29,39,3455,3557,123,3679,3679,3501,141,67,3501,141,29,39,3455,3557,123,3679,3679,3669,309,1,141,11,3557,253,151,3371,3361,141,1,141,29,39,3455,3557,123,3679,3679,3501,141,1,197,309,29,141,225,113,1,1,
8605fb3c-cbbf-4227-8d76-c1ab7cbded8f	beatles	greatest_hits	3511,3445,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,263,3585,57,141,
14aa46ea-4491-41dc-a504-918f485f0561	beatles	greatest_hits	197,141,141,253,141,141,141,253,141,141,1,141,11,3557,151,3557,197,141,141,253,141,141,141,253,141,141,1,141,11,3557,151,3557,85,253,85,253,141,263,3361,141,141,141,253,141,141,141,253,141,141,1,141,11,3557,151,3557,85,253,85,253,141,263,3361,141,141,141,253,141,141,141,253,141,141,1,141,11,3557,151,3557,85,253,85,253,
b930f7cb-48ee-4d1f-8075-1da7d7642e2b	beatles	greatest_hits	3501,141,1,67,3501,141,1,67,3501,141,1,1,67,3641,141,11,3557,1,1,67,3641,141,11,3613,141,1,207,3501,141,67,3501,141,1,1,67,3641,141,11,3557,1,1,67,3641,141,11,3613,141,1,207,3501,141,67,3501,141,1,1,67,3641,141,11,3557,1,1,67,3641,141,11,3613,141,1,207,3501,141,1,67,3501,141,1,67,3501,141,1,67,3501,141,1,197,141,
b02c7bb4-ad0e-4937-beea-23972629e71b	beatles	greatest_hits	197,141,197,141,197,141,197,141,197,141,197,141,197,141,197,141,197,67,3371,3585,57,141,197,141,197,141,197,141,197,141,197,141,197,141,197,67,3371,3585,309,151,3585,197,113,151,3445,1,141,57,141,263,3585,57,141,197,141,197,141,197,141,197,141,197,141,197,141,197,67,3371,3585,57,141,197,141,197,141,197,141,197,141,197,141,197,141,197,67,3371,3585,57,141,197,141,197,141,197,141,197,141,197,141,197,141,197,67,3371,3585,309,151,3585,197,113,151,3371,3445,1,141,57,141,263,3585,57,141,197,141,197,141,197,141,197,141,197,141,197,141,197,
d5be619d-4080-43a9-bae5-6c8bba5ee642	beatles	greatest_hits	3669,309,263,3511,3669,67,3501,141,67,3427,3669,319,3501,141,67,3427,3669,319,3501,141,151,3417,141,67,3427,3669,319,3501,141,67,3427,3669,319,3501,141,1,141,11,3371,3557,197,141,67,3427,3669,319,3501,141,67,3427,3669,319,3501,141,1,141,11,3371,3557,197,141,67,3427,3669,319,3501,141,67,3427,3669,319,3501,141,151,3557,151,3557,
a9c0e719-f6e8-4c3e-af6b-cdf29a4f818e	beatles	greatest_hits	3641,67,3567,3511,3567,3511,3567,3585,57,141,67,3567,3511,3567,3511,3567,3585,57,141,263,3641,67,3567,3511,3567,3445,207,3567,3511,3567,3511,3567,3585,57,141,95,3567,3511,3567,3511,3567,3585,57,141,67,3567,3511,3567,3511,3567,3585,57,141,67,3641,67,3557,
71f6382a-ad63-4322-b5ce-4f9bc7b7c9eb	beatles	greatest_hits	3371,3567,3511,3567,3511,3567,3511,3567,3511,3567,3511,3567,3511,3567,3511,3445,1,141,141,319,3567,3511,3567,3511,3371,3371,3567,3511,3567,3511,3567,3511,3567,3511,3445,1,141,141,319,3567,3511,3567,3501,1,141,253,141,141,141,253,309,319,3567,3511,3567,3511,3567,3511,3567,3511,3445,1,141,141,319,3567,3511,3567,3501,1,141,253,141,141,141,253,309,319,3567,3511,3567,3511,3567,3511,3567,3511,3445,1,141,141,319,3567,3511,3567,3511,
ae953f85-2b35-4694-94b6-a7653f36c13a	beatles	greatest_hits	85,11,3641,281,309,141,11,3641,281,309,141,263,3511,3501,281,57,281,57,151,3641,281,309,141,11,3641,281,309,141,1,67,3427,3511,3501,85,57,281,57,281,57,151,3641,281,309,141,1,11,3641,281,309,141,1,263,3511,3501,281,57,281,57,151,3641,281,309,141,11,3361,
492c4bd7-6551-453b-8f21-d72367b68d11	beatles	greatest_hits	141,57,141,141,57,141,263,3567,3389,319,3651,3501,141,141,57,141,141,57,141,263,3567,3389,319,3389,57,141,1,113,141,151,3445,197,1,113,141,151,3445,197,141,57,141,141,57,141,263,3567,3389,319,3389,57,141,263,3567,3389,197,
5fe213f3-3dad-4966-9d70-fc05870c7f31	beatles	greatest_hits	207,3501,207,3501,207,3585,253,141,197,85,57,1,197,85,57,1,197,85,57,1,197,85,57,67,3501,207,3501,141,263,3511,3585,253,141,197,85,57,1,197,85,57,1,197,85,57,1,197,85,57,67,3501,207,3501,141,263,3511,3585,253,141,197,85,57,1,197,85,57,67,3501,207,3501,141,263,3511,3585,253,141,197,85,57,1,197,85,57,1,197,85,57,1,197,85,57,67,3501,207,3501,141,263,3511,3585,253,141,197,85,57,1,197,85,57,67,3501,207,3501,141,263,
8b041dda-2504-4970-86e1-7f5373e4c23d	beatles	greatest_hits	197,141,1,197,281,57,141,141,197,197,141,1,1,1,141,1,197,197,141,1,197,281,57,141,141,197,1,1,1,1,141,1,197,197,141,263,3501,85,57,141,197,281,57,141,141,197,1,197,281,57,141,141,197,263,3501,85,57,141,197,281,57,141,141,197,1,1,1,1,141,1,197,197,141,1,197,281,57,141,141,197,1,
dc020ecd-38ac-4af3-9108-0bf77a02648b	beatles	greatest_hits	141,141,197,197,141,197,141,197,141,141,57,1,141,141,197,197,141,197,141,197,141,141,57,141,141,197,197,141,197,141,197,141,141,57,141,141,197,197,141,197,141,197,141,141,57,1,141,141,197,197,141,197,141,
c0d777c6-c0aa-4660-8c7e-7abf80f6a8a8	beatles	greatest_hits	197,281,197,197,281,197,57,281,123,3641,141,141,197,281,197,197,281,197,57,281,123,3641,141,141,1,67,3455,3557,1,67,3455,3557,67,3501,281,197,57,281,123,3641,141,141,197,281,197,197,281,197,57,281,123,3641,141,141,1,67,3455,3557,1,67,3455,3557,67,3501,281,197,57,281,123,3641,141,141,197,281,197,
9664c029-1249-4625-b39a-5e229e392ff2	beatles	greatest_hits	1,1,57,1,1,85,1,1,197,1,1,1,57,85,197,1,57,85,197,263,3585,123,3501,281,57,85,197,1,57,85,197,1,57,85,197,263,3585,123,3501,281,57,85,197,197,67,3501,85,57,141,57,85,197,1,57,85,197,263,3585,123,3501,281,57,85,197,197,67,3501,85,57,141,57,85,197,1,57,85,197,263,3585,123,3501,281,57,85,197,141,197,141,197,1,1,1,57,1,1,85,1,1,197,
4472f1c6-bd50-46bf-9ffa-abcda5823916	beatles	greatest_hits	141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,141,141,57,
95e6cbf4-9f07-43ed-b902-d44a3c77d77d	beatles	greatest_hits	1,263,3641,85,197,57,1,207,3371,3641,1,197,67,3557,291,3501,141,281,57,1,197,67,3557,291,3501,141,281,57,1,263,3501,85,57,141,263,3501,85,57,141,197,67,3557,291,3501,141,281,57,1,197,1,67,3557,291,3501,141,281,57,1,263,3501,85,57,141,263,3501,85,57,141,197,1,67,3557,291,3501,141,281,57,1,1,263,3641,1,1,1,1,1,141,
377acb84-9732-47a8-935d-c3d2c353a228	beatles	greatest_hits	3585,253,141,1,123,3511,3585,141,57,1,123,3511,3585,141,57,67,3585,253,141,1,1,123,3511,3585,141,57,1,123,3511,3585,141,57,67,3585,253,141,1,1,123,3511,3585,141,57,1,123,3511,3585,141,57,67,3585,253,141,263,3445,1,
269d7c27-d0e8-4e6b-8a5f-9ca0d9011423	beatles	greatest_hits	85,57,57,141,281,197,57,141,281,197,57,67,3595,3483,3595,3557,141,197,85,1,57,197,281,197,57,141,281,197,57,67,3595,3483,3595,3557,141,197,1,207,3501,141,123,3501,141,141,281,197,57,141,281,197,57,67,3595,3483,3595,3557,141,197,85,1,57,197,281,197,57,141,281,197,57,67,3595,3483,3595,3557,141,197,1,207,3501,141,1,123,3501,141,1,141,281,197,57,141,281,197,57,67,3595,3483,3595,3557,141,197,85,253,1,
f70dcb0e-8478-448c-9721-c11b27231d1d	beatles	greatest_hits	1,197,85,57,141,141,197,197,197,85,57,141,141,197,57,141,197,85,57,141,141,197,197,197,85,57,141,141,197,57,1,1,1,141,141,57,1,1,1,141,141,57,1,1,1,141,197,85,57,141,141,197,197,197,85,57,141,141,197,57,141,197,85,57,141,141,197,197,197,85,57,141,141,197,57,1,1,1,141,141,57,1,1,1,141,141,57,1,1,1,141,197,85,57,141,141,197,197,197,85,57,141,141,197,197,
a314b6f1-cb30-4913-83ef-d902316e075d	beatles	greatest_hits	1,1,141,263,3511,3501,141,113,291,3501,141,113,291,3501,141,263,3511,3501,141,113,291,3501,141,113,291,3501,141,263,3511,3501,207,3585,141,141,197,1,141,141,309,113,291,3501,141,113,291,3501,141,263,3511,3501,207,3585,141,141,197,1,141,141,309,113,291,3501,141,113,291,3501,141,263,3511,3501,207,3585,197,197,
0fbe412c-311a-4edd-be28-06cdc4fd06fc	beatles	greatest_hits	263,3445,263,3445,123,3529,197,57,1,141,123,3529,197,57,1,281,57,141,263,3389,253,141,263,3389,253,281,57,141,123,3529,197,57,1,141,123,3529,197,57,1,281,57,141,263,3389,253,141,263,3389,253,281,57,281,57,141,263,3445,263,3445,263,3445,
c2d285b9-476b-4fde-9309-d05fcbbdf2b7	beatles	greatest_hits	1,85,113,141,67,3445,197,67,3371,3445,197,123,3371,3445,141,141,57,207,3371,3445,197,67,3371,3445,197,123,3371,3445,141,141,57,67,3501,67,3641,197,141,1,141,207,3445,197,67,3371,3445,197,123,3445,141,141,57,141,141,197,197,1,141,141,57,67,3501,67,3641,197,141,1,141,207,3445,197,67,3445,197,123,3445,141,141,57,141,141,57,141,85,113,141,
0f2a515d-d034-4176-bf76-82f1a3ad1e03	beatles	greatest_hits	1,319,3501,151,3371,3585,57,141,1,263,3501,85,197,1,113,1,151,3567,3389,57,281,197,263,3501,85,197,319,3501,151,3371,3585,1,263,3501,141,319,3501,151,3371,3585,1,263,3501,141,1,113,1,151,3567,3389,57,281,197,263,3501,85,197,319,3501,151,3371,3585,1,263,3501,141,1,319,3501,151,3371,3585,1,263,3501,141,1,319,3501,151,3371,3585,57,281,197,1,263,3501,85,197,1,57,85,197,
5cb71792-1381-422b-8955-eea700a4cc8d	beatles	greatest_hits	281,57,1,281,57,1,281,57,1,281,57,11,3501,207,3427,3501,141,281,57,1,281,57,1,281,57,1,281,57,11,3501,207,3427,3501,141,281,57,1,281,57,1,281,57,
5d945b07-add6-48ad-8c61-a36650d4f193	beatles	greatest_hits	197,1,57,85,197,1,57,85,197,1,141,11,3557,1,57,85,197,141,197,1,57,85,197,1,57,85,197,1,141,11,3557,1,57,85,197,141,197,67,3361,85,197,57,141,1,141,57,85,197,1,57,85,197,1,141,11,3557,1,57,85,197,141,197,67,3361,85,197,57,141,1,141,57,85,197,1,57,85,197,1,141,11,3557,1,57,85,197,141,197,1,57,85,197,
ffc36ce4-6e25-4619-8347-4e72cab3bffc	beatles	greatest_hits	197,281,197,141,11,3557,1,197,281,197,141,11,3557,123,3389,319,3389,319,3389,1,57,141,197,281,197,141,11,3557,1,197,281,197,141,11,3557,123,3389,319,3389,319,3389,1,57,141,197,281,197,141,11,3557,123,3389,319,3389,319,3389,1,57,141,197,281,197,141,11,3557,141,11,3557,141,11,3557,
